CustomerID	I	Iu	Imax	AvgRevenueMonth	AvgCostsMonth	AvgSessionsMonth	Eweekday	Eproduct
12522.0	194	11	129	192.72000000000003	0.0	2.0	1.0	2.409024986298589
12523.0	865	84	148	178.977	22.099999999999998	1.1	2.3685225277282065	5.507245635334814
12524.0	3699	113	1299	560.7149999999999	0.0	1.0	2.1556390622295662	5.9790194737950575
12526.0	632	64	318	438.88666666666677	0.0	1.0	0.9182958340544896	5.808258003459313
12527.0	234	18	113	116.23666666666668	0.0	1.0	1.584962500721156	3.8599585809859986
12528.0	756	50	281	483.37000000000006	5.6	1.5	1.2516291673878228	5.185481993856848
12530.0	913	51	313	415.57	38.650000000000006	1.0	2.0	4.989721773543084
12531.0	45	17	45	125.22	0.0	1.0	0.0	3.930990186162397
12532.0	153	16	153	349.83000000000004	0.0	1.0	0.0	3.7812816951221726
12534.0	651	63	651	1089.18	0.0	1.0	0.0	5.712091146640974
12535.0	219	28	115	358.175	0.0	1.0	1.0	4.355671553025608
12536.0	2803	260	2801	6300.915000000001	4247.505000000001	1.5	0.0	7.653926549646405
12538.0	191	21	191	363.95	0.0	1.0	0.0	4.0253471551959015
12539.0	2067	157	643	1392.0874999999999	1715.85	1.0	1.5	6.90732525728631
12540.0	6685	277	747	1218.2036363636364	45.599999999999994	1.5454545454545454	2.3745560483818835	7.3985659591379145
12541.0	680	46	288	327.06000000000006	0.0	1.0	0.9182958340544896	5.180839785390508
12544.0	136	19	136	372.70000000000005	17.0	1.0	0.0	4.111832509763487
12545.0	523	42	346	500.195	0.0	1.0	1.0	4.965637845788642
12546.0	633	59	475	580.75	20.0	1.0	1.0	5.4524947626773255
12547.0	134	7	109	103.9	0.0	1.0	1.0	2.6241858315384246
12548.0	49	5	49	95.19999999999999	0.0	1.0	0.0	2.1029098434087694
12550.0	569	57	569	964.83	0.0	1.0	0.0	5.537196287463992
12551.0	100	10	100	168.0	0.0	1.0	0.0	3.321928094887362
12552.0	88	20	85	218.91	0.0	1.0	1.0	3.6397099736182543
12553.0	1965	95	446	461.53499999999997	13.343333333333332	1.25	2.3709505944546687	5.913402684090093
12556.0	358	100	192	301.85499999999996	0.0	1.0	1.0	6.0425396982192074
12557.0	4384	15	1506	2997.74	0.0	1.25	2.321928094887362	3.1095703586807666
12558.0	196	11	196	269.96000000000004	269.96000000000004	1.0	0.0	3.322924517921553
12559.0	283	21	247	280.85499999999996	25.5	1.0	1.0	4.010663929536439
12560.0	1110	91	812	711.3366666666667	32.62	1.0	0.9182958340544896	6.248307087134
12561.0	177	16	177	238.85	0.0	1.0	0.0	3.5679543832869216
12562.0	1779	99	323	630.29	0.0	1.1666666666666667	2.2359263506290326	6.056783880577045
12564.0	133	21	133	456.90000000000003	0.0	1.0	0.0	4.126143999724315
12565.0	80	9	80	145.92000000000002	14.75	1.0	0.0	3.0265896566842354
12566.0	265	19	265	351.65	4.95	1.0	0.0	3.7167450766248815
12567.0	4305	323	772	1343.0399999999997	286.34000000000003	1.4285714285714286	2.321928094887362	7.866618156240806
12569.0	1801	92	246	343.7241666666667	19.900000000000002	2.6666666666666665	2.1495310230081115	6.08959778057936
12571.0	523	31	326	519.61	0.0	2.0	1.0	4.760373266562834
12572.0	452	53	293	510.21	15.7	1.0	0.0	5.275650131267052
12573.0	84	26	84	160.54	0.0	1.0	0.0	4.02210611273984
12574.0	61	11	61	218.45000000000002	0.0	1.0	0.0	3.2700199191399655
12576.0	967	72	302	328.9575	8.850000000000001	1.25	1.9219280948873623	5.791031835376016
12577.0	472	137	304	328.9	62.400000000000006	1.5	0.9182958340544896	6.457303106531902
12578.0	1196	111	748	1397.2549999999999	20.574999999999996	1.0	1.0	6.593780270532267
12579.0	285	29	285	440.41999999999996	29.7	1.0	0.0	4.514660304170839
12580.0	238	24	238	415.70000000000005	0.0	1.0	0.0	4.466293193161577
12581.0	161	15	161	197.70999999999998	0.0	1.0	0.0	3.696005749392087
12582.0	300	21	159	255.67999999999995	0.0	1.0	1.0	4.0111745233965195
12583.0	5060	115	716	809.0422222222221	31.346666666666664	1.6666666666666667	2.6565647621309543	6.000009656983311
12584.0	416	44	84	389.6916666666668	88.84	1.5	2.113283334294875	4.954580311108487
12585.0	1279	77	872	1020.0499999999998	28.644999999999996	1.0	1.0	5.557338181184292
12586.0	79	11	79	196.94000000000003	17.0	1.0	0.0	3.024062393199009
12587.0	51	4	51	144.0	0.0	1.0	0.0	1.6313193665917287
12588.0	53	10	53	214.89999999999998	0.0	1.0	0.0	2.8492709256898303
12589.0	306	29	223	323.34000000000003	0.0	1.0	1.0	4.498038161285311
12590.0	4283	68	4282	9864.26	2.88	2.0	0.0	5.632904964525305
12591.0	228	26	228	452.84999999999997	0.0	1.0	0.0	4.399485217662637
12592.0	290	11	165	218.8	0.0	1.0	1.0	3.1918570293417625
12593.0	206	14	100	139.36666666666665	0.0	1.0	0.9182958340544896	3.5538932627720765
12594.0	1777	50	521	476.8885714285715	18.0	1.4285714285714286	1.8954618442383218	5.320564557257789
12596.0	474	25	318	309.135	0.0	1.0	1.0	3.949888036708509
12597.0	2236	184	1484	952.8049999999998	128.09	1.0	1.5	6.979255550418875
12598.0	1964	84	368	604.616	20.4	1.6	2.5	5.758688544476168
12599.0	956	32	216	172.09666666666672	0.0	1.1666666666666667	1.4488156357251847	4.498699692083519
12600.0	774	32	161	288.78222222222223	18.0	1.1111111111111112	1.7609640474436812	4.3825053649050245
12601.0	245	21	87	144.26500000000001	7.5	1.25	1.5219280948873621	3.8227742285375266
12602.0	162	12	162	153.12	0.0	1.0	0.0	3.414958350874721
12603.0	64	3	64	1045.415	0.0	1.0	0.0	0.611509998599546
12604.0	201	15	137	127.08999999999999	0.0	1.0	0.0	3.6299840289707377
12607.0	1228	101	1228	1579.51	1579.5100000000002	1.0	0.0	6.384785913070487
12609.0	648	57	295	375.61666666666673	0.0	1.0	1.584962500721156	5.419108830784744
12610.0	1049	85	457	524.885	41.55	1.25	1.3709505944546687	5.920735912603359
12611.0	846	65	846	1193.32	0.0	1.0	0.0	5.158983481579134
12612.0	262	19	262	704.04	60.45	1.0	0.0	3.9375610730160875
12613.0	1644	124	885	1114.7933333333333	125.39999999999999	1.6666666666666667	0.9709505944546686	6.651393354027468
12614.0	76	20	76	315.59999999999997	0.0	1.0	0.0	4.036372249830222
12615.0	1376	82	413	572.7974999999999	0.0	1.0	1.5	5.758949442742487
12616.0	284	25	186	356.65	18.683333333333334	1.0	1.0	4.391534618986669
12617.0	213	39	213	355.53000000000003	0.0	1.0	0.0	4.964120449398046
12618.0	96	11	96	177.31	0.0	1.0	0.0	2.8557297192955176
12619.0	3378	50	781	520.1771428571428	142.14333333333335	1.2857142857142858	2.4193819456463714	4.639984207927673
12620.0	1181	89	441	446.47	0.0	1.0	1.584962500721156	6.005346783711079
12621.0	7440	261	992	1053.0515384615385	25.86666666666667	1.5384615384615385	2.2841837197791888	7.269766062764066
12622.0	69	11	69	180.09999999999997	0.0	1.0	0.0	3.093272739594798
12623.0	191	18	191	305.1	0.0	1.0	0.0	3.968848218433237
12624.0	355	36	208	320.565	0.0	1.0	1.0	4.805875532465832
12625.0	1612	73	909	1341.91	69.49999999999999	1.0	0.0	5.883817943752018
12626.0	3453	232	856	945.7828571428571	116.06500000000001	1.2857142857142858	1.752715278979705	7.558746913229535
12627.0	2752	162	868	746.4216666666667	0.0	1.1666666666666667	1.8423709931771084	6.648282347481136
12628.0	448	34	195	393.22999999999996	16.85	1.5	1.584962500721156	4.631612549531187
12630.0	548	60	284	635.44	0.0	1.0	1.0	5.610110197619622
12631.0	236	31	236	640.5	0.0	1.0	0.0	4.642117942934606
12633.0	1162	73	589	721.3266666666667	23.35	1.3333333333333333	1.5	5.456770968944054
12635.0	1172	96	773	844.5900000000001	0.0	1.0	1.0	6.238498087389554
12637.0	3002	205	719	1003.65	34.325	1.3333333333333333	1.9056390622295665	7.06027095439156
12638.0	577	39	577	671.69	0.0	1.0	0.0	5.026459773708794
12639.0	201	22	201	486.1	0.0	1.0	0.0	4.1999726839088565
12640.0	311	47	246	587.29	0.0	1.5	1.584962500721156	5.1339105217995
12641.0	72	10	72	185.9	0.0	1.0	0.0	2.850868709439582
12642.0	552	39	277	337.75333333333333	0.0	1.0	1.584962500721156	4.694016155412448
12643.0	1808	11	699	836.1599999999999	0.0	1.5	1.9182958340544896	3.0408238740649853
12644.0	325	31	325	477.90999999999997	0.0	1.0	0.0	4.598176676480903
12645.0	1084	58	350	443.7950000000001	19.799999999999997	1.0	2.0	5.472756983183888
12646.0	897	43	489	673.485	0.0	1.0	1.0	4.943043555738407
12647.0	1432	79	225	413.6466666666667	52.900000000000006	1.3333333333333333	2.355388542207534	5.374048770975471
12648.0	160	21	160	318.04999999999995	0.0	1.0	0.0	4.208315185482829
12649.0	586	28	376	311.755	19.799999999999997	1.5	0.9182958340544896	4.279345805151707
12650.0	254	20	254	314.44	0.0	1.0	0.0	4.160730997568056
12651.0	78	9	78	114.0	0.0	1.0	0.0	3.0081320258334
12652.0	505	48	505	919.98	5.45	1.0	0.0	5.323619869469762
12653.0	919	37	633	1104.925	0.0	1.0	1.0	4.9894416332418405
12654.0	264	31	77	200.65999999999997	0.0	1.6666666666666667	1.3709505944546687	4.713259071871303
12656.0	1723	89	607	810.234	22.816666666666663	1.0	1.9219280948873623	5.441889115123443
12657.0	1044	35	390	547.7266666666667	491.12	1.3333333333333333	1.5	3.1929550145567656
12658.0	320	36	320	686.05	0.0	1.0	0.0	4.761852820794061
12659.0	105	5	105	91.68	0.0	1.0	0.0	1.2830674212741773
12660.0	127	13	127	245.10000000000002	0.0	1.0	0.0	3.2661340953010845
12662.0	2058	129	297	427.75333333333333	32.699999999999996	1.2222222222222223	1.971747257128181	6.592288182810721
12664.0	1203	10	218	813.6466666666666	18.0	1.5	2.725480556997868	1.9660725706560442
12665.0	37	3	37	63.0	1.25	1.0	0.0	1.072733094657014
12667.0	395	33	395	620.1300000000001	0.0	1.0	0.0	4.697021215830405
12668.0	1634	115	522	951.7875	31.985000000000003	1.0	1.5	6.294161352135288
12669.0	1115	98	848	914.6766666666667	1136.3	1.0	0.9182958340544896	6.349657538345866
12670.0	1397	58	333	599.2100000000002	9.9	1.0	1.3709505944546687	5.477221386158504
12672.0	78	10	78	225.9	0.0	1.0	0.0	3.1231493032240385
12673.0	351	42	180	305.26	0.0	1.0	1.0	5.001448245044978
12674.0	1133	52	346	492.65000000000003	17.096666666666668	1.0	2.0	5.136214215055016
12676.0	670	33	250	221.89833333333334	0.0	1.0	2.2516291673878226	4.809665638456043
12678.0	10923	105	5205	1958.7177777777777	40.2	1.3333333333333333	2.292481250360578	5.946211934704661
12679.0	554	43	333	278.255	18.116666666666664	1.0	2.0	4.159071808711687
12680.0	444	33	230	293.6033333333334	0.0	1.3333333333333333	2.0	4.730978752991079
12681.0	7536	267	635	1378.7540000000001	21.99	2.2	2.6589934152538057	7.261463653507594
12682.0	5575	209	426	877.7300000000001	0.0	2.2142857142857144	2.55482403917385	6.6077997549826595
12683.0	4987	177	721	1210.9385714285713	63.870000000000005	2.142857142857143	2.6892464285091586	6.797855461100954
12684.0	1985	61	460	380.605	0.0	1.1666666666666667	2.5216406363433186	5.169226533322724
12685.0	1523	117	649	572.616	0.0	1.2	2.584962500721156	6.5918311410783845
12686.0	107	7	107	89.14	0.0	1.0	0.0	2.5416942666057767
12688.0	3028	171	3028	4873.8099999999995	0.0	1.0	0.0	6.883886594784983
12689.0	628	57	347	623.805	0.0	1.0	1.0	5.594295109741722
12690.0	106	16	106	389.01	0.0	1.0	0.0	3.7334806911486345
12691.0	394	21	99	207.16	0.0	1.2	2.2516291673878226	3.537902262883014
12693.0	255	35	89	213.9775	12.475	1.0	1.5	4.903387925195069
12694.0	509	32	323	869.67	0.0	2.0	1.0	4.645571779897856
12695.0	220	23	139	145.525	0.0	1.0	2.0	4.045447099081913
12697.0	508	37	197	319.19666666666666	9.285	1.0	1.584962500721156	4.805350109523864
12700.0	2967	193	890	1234.9975	36.0	1.0	1.5	7.2362890052893745
12701.0	678	50	432	398.855	0.0	1.0	1.0	5.324771357153925
12702.0	53	12	53	219.0	0.0	1.0	0.0	3.3875600768781466
12703.0	164	21	164	283.55	8.850000000000001	1.0	0.0	4.252313673191814
12704.0	1006	64	170	390.13999999999993	60.0	1.3333333333333333	1.75	5.11326698520573
12705.0	3997	228	863	981.1842857142858	13.5125	1.2857142857142858	1.7527152789797045	7.40017240834892
12707.0	256	33	256	603.42	0.0	1.0	0.0	4.9012473162141035
12708.0	1307	86	191	301.4344444444444	16.098333333333333	1.1111111111111112	2.6464393446710153	5.882545631030835
12709.0	3936	93	653	811.3766666666667	55.3025	1.25	2.4729055953200563	5.952552389170657
12710.0	851	75	404	383.0066666666667	18.45	1.0	1.584962500721156	5.954730537198955
12712.0	1062	58	148	439.613	38.625	1.3	2.199687794731328	5.254650039068432
12713.0	508	38	508	848.5500000000001	0.0	1.0	0.0	5.07966045160226
12714.0	3069	216	811	941.7720000000002	0.0	1.0	2.321928094887362	7.458062396387617
12715.0	197	20	197	353.85999999999996	0.0	1.0	0.0	4.197899317664176
12716.0	708	60	503	526.7450000000001	0.0	1.0	1.0	5.603676156816371
12717.0	506	49	262	515.49	50.0	1.0	1.0	5.319559743130614
12718.0	203	19	203	238.25	0.0	1.0	0.0	4.014756175113129
12719.0	374	34	212	322.475	36.85000000000001	1.0	0.0	4.7015172424731215
12720.0	4672	211	490	481.81083333333345	17.112499999999997	2.0833333333333335	2.1622921890824145	7.094407991221338
12721.0	1959	133	464	664.0325	27.15	1.5	2.2516291673878226	6.609047945572857
12722.0	566	50	400	332.54333333333335	93.3	1.3333333333333333	1.5	5.370487178670362
12723.0	434	53	212	241.69000000000003	0.0	1.6666666666666667	1.5219280948873621	4.971653509872605
12724.0	445	47	192	257.85249999999996	0.0	1.0	1.5	5.3344904034611345
12725.0	164	24	164	427.8	0.0	1.0	0.0	4.3119440009492855
12726.0	3143	57	763	434.84999999999997	0.0	1.1666666666666667	2.1280852788913944	5.004207307467193
12727.0	2098	109	777	796.1400000000001	16.5	1.4	2.521640636343318	6.367078236011579
12728.0	419	38	163	209.08249999999998	0.0	1.0	2.0	4.821976868552823
12729.0	233	26	233	453.01000000000005	0.0	1.0	0.0	4.369949640547164
12731.0	8437	109	1617	2361.98875	51.25	1.5	2.5220552088742005	5.914389986611093
12732.0	111	12	111	236.26000000000005	0.0	1.0	0.0	3.267300776221034
12733.0	137	22	137	383.95000000000005	0.0	1.0	0.0	3.9265562621208456
12734.0	88	4	88	110.39999999999999	0.0	1.0	0.0	1.9940302114769564
12735.0	368	38	263	389.785	0.0	1.0	1.0	4.837217642722945
12736.0	173	4	173	234.00000000000003	0.0	1.0	0.0	1.3044853838097041
12738.0	148	11	148	155.35	0.0	1.0	0.0	3.0592195811435006
12739.0	486	38	485	506.52000000000004	0.0	1.0	1.0	4.9669476073966745
12740.0	342	27	342	427.59999999999997	0.0	1.0	0.0	4.469642941853073
12743.0	319	114	205	546.4300000000001	0.0	2.0	0.0	5.784970088861009
12744.0	5241	178	2160	4255.858	6079.45	1.4	1.8423709931771084	6.712894500366552
12747.0	1275	42	208	466.22333333333324	0.0	1.2222222222222223	2.2312702546075758	4.144061624852352
12748.0	25748	1768	1816	1605.8204761904763	580.9537499999999	10.0	2.697264295831524	9.18108810286383
12749.0	1471	160	812	1022.72	74.22666666666667	1.25	1.9219280948873623	6.84132034768193
12750.0	137	15	137	275.88	0.0	1.0	0.0	3.336368840193622
12752.0	2262	53	2262	4366.780000000001	0.0	1.0	0.0	5.540268434904062
12753.0	11421	132	2962	3571.565	101.34500000000001	1.0	1.9182958340544893	6.66758722635793
12754.0	6481	49	6432	1505.3700000000001	61.620000000000005	1.5	1.584962500721156	3.738531251935631
12755.0	1491	4	1488	1905.9749999999997	804.3749999999999	1.0	0.0	0.024111282103193736
12756.0	144	4	144	112.08000000000001	0.0	1.0	0.0	1.7924812503605778
12757.0	2402	237	1045	1309.5166666666667	1209.8000000000002	2.1666666666666665	1.7758589482446405	7.0026177217448815
12758.0	2135	84	1109	2791.59	0.0	2.0	1.0	6.087535360602123
